timestamp,city,location_name,latitude,longitude,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-12 04:25:41,Mumbai,Nariman Point,18.925730071758988,72.82190454821665,50,42,Humid,None,258.13,258.13
2025-11-10 04:56:41,Delhi,Saket,28.521018232372093,77.21446407095527,59,48,Clear,None,145.52,145.52
2025-11-27 00:12:41,Delhi,Noida Sector 18,28.570608166896303,77.3227551633279,122,72,Monsoon Rain,Office Rush,317.85,538.58
2025-11-14 13:06:41,Delhi,IGI Airport,28.555720685505555,77.10055312442339,65,45,Clear,None,98.77,98.77
2025-10-18 06:57:41,Bangalore,Electronic City,12.83818084999576,77.67861167028573,151,91,Monsoon Rain,None,329.76,547.19
2025-12-03 09:48:41,Mumbai,Andheri,19.111669750089888,72.86919829192121,59,34,Humid,None,216.12,266.97
2025-10-20 11:02:41,Mumbai,Bandra Kurla Complex,19.07013566269555,72.8650644183117,54,48,Clear,None,247.28,247.28
2025-10-29 13:31:41,Mumbai,Andheri,19.112449839789463,72.87599399329329,114,39,Monsoon Rain,None,284.19,830.7
2025-12-03 10:00:41,Mumbai,Bandra Kurla Complex,19.06839219893705,72.87462428769022,63,41,Clear,None,122.42,126.9
2025-10-19 22:24:41,Bangalore,Whitefield,12.971454819380007,77.75509740540342,75,46,Clear,None,269.53,304.68
2025-11-14 18:03:41,Delhi,Connaught Place,28.6241443283235,77.21521026439318,88,89,Smog/Haze,None,339.36,339.36
2025-10-31 04:56:41,Delhi,Connaught Place,28.62944265179112,77.22326685562489,131,52,Smog/Haze,Diwali Rush,249.38,503.55
2025-11-30 09:53:41,Delhi,Noida Sector 18,28.569700255909204,77.32793110381698,77,77,Humid,None,209.98,209.98
2025-11-20 13:25:41,Bangalore,Whitefield,12.972422196066526,77.74645757133531,68,44,Clear,IPL Match,194.45,358.85
2025-11-23 11:43:41,Bangalore,Indiranagar,12.97064844307649,77.63849686104217,65,35,Humid,None,279.88,379.83
2025-11-04 15:29:41,Mumbai,Andheri,19.10690206352798,72.86821420777466,68,34,Clear,None,139.98,209.97
2025-12-01 01:24:41,Bangalore,Electronic City,12.836307063501154,77.67710760138512,108,61,Monsoon Rain,IPL Match,381.04,979.47
2025-10-31 09:35:41,Mumbai,Nariman Point,18.927978086105604,72.81901277155269,58,33,Smog/Haze,None,247.51,311.27
2025-10-17 16:07:41,Bangalore,Indiranagar,12.968561012752867,77.63865052340901,108,46,Monsoon Rain,None,100.73,236.5
2025-10-24 14:54:41,Delhi,Saket,28.529610611773535,77.222937866912,62,32,Clear,None,166.77,239.73
2025-11-05 22:29:41,Delhi,Gurgaon Cyber Hub,28.494257363068403,77.0889067672683,97,58,Monsoon Rain,None,224.77,375.91
2025-12-07 20:36:41,Mumbai,Andheri,19.109897819087003,72.87008454588808,153,102,Clear,None,162.01,162.01
2025-11-23 11:59:41,Bangalore,Electronic City,12.832922683909013,77.67044190817585,188,146,Smog/Haze,None,141.67,141.67
2025-11-28 20:41:41,Delhi,IGI Airport,28.549028749142334,77.1005700159043,392,159,Monsoon Rain,Diwali Rush,183.87,453.31
2025-12-01 02:59:41,Delhi,Connaught Place,28.631979338008332,77.21443012517786,51,30,Clear,None,278.24,333.89
2025-12-11 14:49:41,Delhi,Connaught Place,28.633144601620813,77.21383819905466,54,52,Humid,Office Rush,195.58,195.58
2025-11-25 11:49:41,Bangalore,Indiranagar,12.979541945184831,77.6448911786111,47,50,Clear,None,123.58,123.58
2025-10-23 02:20:41,Delhi,Gurgaon Cyber Hub,28.490929126604453,77.08782979387345,101,41,Monsoon Rain,None,133.86,329.74
2025-11-15 06:59:41,Delhi,IGI Airport,28.56236228648819,77.10216362788191,60,60,Clear,None,99.38,99.38
2025-11-24 11:14:41,Mumbai,CSMT,18.94012591086191,72.83241545432053,60,40,Clear,None,182.89,182.89
2025-10-22 08:10:41,Delhi,Connaught Place,28.630526365474108,77.21016390082212,55,46,Smog/Haze,None,328.78,328.78
2025-10-29 13:09:41,Mumbai,Bandra Kurla Complex,19.064393713122012,72.86314512186654,61,48,Clear,None,228.61,228.61
2025-12-10 10:12:41,Delhi,Noida Sector 18,28.58425591961668,77.32741163274397,84,46,Clear,Office Rush,192.38,255.12
2025-11-17 20:49:41,Mumbai,Bandra Kurla Complex,19.07086670397384,72.86682738958594,106,85,Clear,None,328.04,328.04
2025-10-27 06:32:41,Delhi,Connaught Place,28.632604498742094,77.21410114474122,56,40,Clear,None,292.04,292.04
2025-11-12 01:49:41,Bangalore,Koramangala,12.935125588396023,77.62188023420961,104,55,Monsoon Rain,None,240.09,453.99
2025-11-10 05:51:41,Mumbai,CSMT,18.938835746411463,72.8408117057588,53,58,Smog/Haze,None,203.9,203.9
2025-10-16 16:37:41,Bangalore,MG Road,12.976090529519164,77.59467024144092,93,43,Monsoon Rain,None,79.24,171.37
2025-10-17 00:32:41,Delhi,Saket,28.528447753030317,77.22825979522422,53,39,Humid,None,189.07,189.07
2025-10-23 06:37:41,Delhi,Connaught Place,28.636463462003093,77.21722027297152,57,49,Smog/Haze,None,186.86,186.86
2025-12-03 05:41:41,Delhi,Connaught Place,28.626522111965034,77.22104918499701,61,61,Smog/Haze,None,327.16,327.16
2025-11-17 15:26:41,Delhi,Gurgaon Cyber Hub,28.500080099294543,77.08626465956672,49,30,Clear,None,211.67,239.89
2025-11-23 13:45:41,Bangalore,Electronic City,12.8375628802911,77.68250090876381,90,72,Clear,None,214.99,214.99
2025-10-29 16:54:41,Delhi,Connaught Place,28.63113193038593,77.21857423603197,58,61,Humid,None,138.79,138.79
2025-12-05 09:42:41,Bangalore,Electronic City,12.837720559410657,77.67659491990105,222,79,Monsoon Rain,None,245.15,688.92
2025-11-04 11:35:41,Delhi,Connaught Place,28.629572410958612,77.2226667430378,73,61,Clear,None,306.51,306.51
2025-12-02 12:10:41,Mumbai,Juhu Beach,19.10456460843133,72.82441901390725,121,44,Monsoon Rain,None,331.45,911.48
2025-11-15 01:27:41,Bangalore,MG Road,12.97176495894447,77.59917034682715,146,52,Monsoon Rain,None,92.03,258.38
2025-11-09 16:13:41,Mumbai,Bandra Kurla Complex,19.067640390105616,72.87604871316658,89,71,Clear,None,326.03,326.03
2025-12-06 09:52:41,Bangalore,Indiranagar,12.967597715052305,77.62933458575039,76,80,Clear,None,197.55,197.55
2025-10-18 01:13:41,Bangalore,Indiranagar,12.96515168841794,77.63441399054575,76,60,Clear,None,329.53,329.53
2025-11-19 05:57:41,Mumbai,Nariman Point,18.926903340379194,72.82223794938017,64,48,Clear,None,356.14,356.14
2025-10-15 04:10:41,Bangalore,Indiranagar,12.974494126470836,77.64762073226694,112,48,Monsoon Rain,None,177.12,413.29
2025-10-29 13:00:41,Delhi,IGI Airport,28.55561853516793,77.0940235973251,105,61,Monsoon Rain,None,130.16,224.05
2025-10-26 20:59:41,Delhi,Connaught Place,28.630401235315766,77.22336525229109,168,181,Clear,Office Rush,343.26,343.26
2025-11-18 01:03:41,Bangalore,Koramangala,12.931580196246584,77.62661704651583,64,54,Clear,None,348.84,348.84
2025-11-09 04:43:41,Mumbai,Andheri,19.106883951501107,72.86781029533903,74,40,Clear,IPL Match,110.33,237.21
2025-11-12 21:41:41,Bangalore,Indiranagar,12.977748901172841,77.63257499541335,96,86,Clear,None,295.98,295.98
2025-11-13 13:22:41,Mumbai,Juhu Beach,19.105603411429975,72.82895887314183,61,52,Clear,None,344.29,344.29
2025-11-28 08:27:41,Bangalore,Whitefield,12.973839054787414,77.75485408373032,140,141,Clear,None,101.34,101.34
2025-10-27 01:19:41,Bangalore,Koramangala,12.93393371479958,77.62701705475928,50,25,Smog/Haze,None,88.67,133.01
2025-11-26 21:14:41,Mumbai,Juhu Beach,19.093022445736835,72.82831877560614,257,145,Smog/Haze,Diwali Rush,273.18,347.6
2025-12-02 02:04:41,Bangalore,Indiranagar,12.960134289316482,77.64178726312277,139,72,Clear,Diwali Rush,231.25,330.82
2025-11-30 03:50:41,Mumbai,Andheri,19.113445835494176,72.87040127412546,86,54,Clear,None,159.51,174.28
2025-11-28 13:48:41,Mumbai,Juhu Beach,19.106251338971386,72.8251017206224,58,30,Humid,Office Rush,264.86,379.63
2025-11-01 05:54:41,Mumbai,Juhu Beach,19.09715754398036,72.81546034655655,66,71,Clear,None,302.96,302.96
2025-11-24 06:22:41,Delhi,Connaught Place,28.63722997849981,77.22063862025527,55,59,Clear,None,317.8,317.8
2025-12-02 12:13:41,Bangalore,Koramangala,12.93501038810159,77.61408418904063,51,31,Clear,None,397.01,454.64
2025-11-25 17:17:41,Delhi,Connaught Place,28.63388451983167,77.21526665406252,64,64,Clear,None,75.04,75.04
2025-10-13 15:22:41,Bangalore,Whitefield,12.965811235318274,77.75058985109978,68,40,Clear,None,95.69,114.83
2025-10-14 10:10:41,Delhi,IGI Airport,28.55303195233094,77.10449884894209,58,62,Smog/Haze,None,236.65,236.65
2025-11-01 07:48:41,Mumbai,Bandra Kurla Complex,19.07288051925705,72.86677036663488,94,48,Clear,None,109.97,160.37
2025-12-10 08:15:41,Delhi,Gurgaon Cyber Hub,28.493738392501392,77.08401587398168,56,37,Clear,None,99.3,100.64
2025-12-09 23:29:41,Delhi,Saket,28.528288033544506,77.2254748428529,91,43,Monsoon Rain,None,317.44,671.79
2025-11-21 04:04:41,Delhi,Saket,28.53269505960513,77.21301730674571,99,34,Monsoon Rain,Office Rush,241.99,704.62
2025-11-08 08:35:41,Mumbai,Bandra Kurla Complex,19.068520081823337,72.86538526942653,71,38,Humid,None,162.75,222.72
2025-11-04 06:20:41,Bangalore,Koramangala,12.934761634334794,77.62676155855189,66,68,Clear,None,263.69,263.69
2025-11-09 05:04:41,Bangalore,Whitefield,12.96890168443404,77.74858673189075,59,56,Clear,None,188.97,188.97
2025-12-02 01:09:41,Delhi,Gurgaon Cyber Hub,28.48937502105652,77.08806080063549,69,55,Clear,None,166.97,166.97
2025-10-29 10:50:41,Delhi,IGI Airport,28.564181128187332,77.09876285832495,90,52,Monsoon Rain,None,191.77,331.91
2025-11-10 17:09:41,Mumbai,Nariman Point,18.92559634668146,72.81816103937307,68,72,Smog/Haze,None,262.2,262.2
2025-10-22 18:37:41,Bangalore,MG Road,12.97760761227959,77.60151621771311,92,53,Clear,None,138.78,171.51
2025-11-20 22:05:41,Bangalore,Koramangala,12.935273501518228,77.6273675223871,87,57,Monsoon Rain,None,308.6,471.02
2025-11-24 11:24:41,Delhi,Connaught Place,28.63564270097815,77.2201072546471,43,22,Clear,None,96.71,140.68
2025-12-04 03:41:41,Delhi,Connaught Place,28.626122964195886,77.21914736767715,51,34,Clear,None,129.65,129.65
2025-11-11 03:55:41,Delhi,IGI Airport,28.553092282952925,77.10372563668106,90,40,Monsoon Rain,Office Rush,334.5,752.63
2025-12-02 09:07:41,Mumbai,Bandra Kurla Complex,19.065812522943176,72.86138819914899,103,33,Monsoon Rain,IPL Match,241.17,945.7
2025-11-09 21:42:41,Mumbai,Nariman Point,18.927320788578577,72.82070701185032,121,68,Clear,None,228.06,291.79
2025-10-16 07:17:41,Delhi,Noida Sector 18,28.574698666910848,77.33712834543546,59,33,Humid,None,321.24,413.71
2025-12-11 01:13:41,Mumbai,Andheri,19.113157942507687,72.8645306567455,102,34,Monsoon Rain,None,310.11,930.32
2025-10-15 08:01:41,Bangalore,Electronic City,12.828623269029992,77.68037688670562,243,140,Monsoon Rain,None,214.75,372.74
2025-10-27 17:00:41,Delhi,Saket,28.52138709335606,77.21505201944083,57,47,Clear,None,242.61,242.61
2025-12-01 19:33:41,Bangalore,Whitefield,12.977274984561374,77.7547327580555,218,184,Smog/Haze,None,292.42,292.42
2025-11-03 21:08:41,Bangalore,Whitefield,12.971000754974174,77.7570631398707,73,79,Clear,None,145.8,145.8
2025-10-16 19:48:41,Bangalore,Electronic City,12.843439116849543,77.66487758654479,246,143,Clear,None,164.8,201.1
2025-12-09 00:06:41,Delhi,Connaught Place,28.626816832931418,77.21991695676824,68,49,Clear,None,113.14,113.14
2025-11-11 12:06:41,Mumbai,Bandra Kurla Complex,19.057921419727077,72.86896477408541,64,55,Clear,None,222.99,222.99
2025-11-25 13:50:41,Bangalore,Indiranagar,12.975847049943946,77.65031964803809,62,53,Clear,None,296.81,296.81
2025-12-04 07:40:41,Delhi,Saket,28.538268583481205,77.20910633977581,107,60,Monsoon Rain,Wedding Season,327.45,583.96
2025-12-06 08:51:41,Delhi,Noida Sector 18,28.569402525284186,77.3182492421185,85,49,Clear,None,108.88,134.44
2025-12-03 05:28:41,Bangalore,Koramangala,12.937195177977136,77.6235612066785,52,44,Clear,None,98.1,98.1
2025-11-18 13:31:41,Bangalore,Electronic City,12.837799090489053,77.6686867422223,110,48,Monsoon Rain,None,260.07,596.0
2025-10-30 09:47:41,Mumbai,CSMT,18.93976598116898,72.83446577218957,103,41,Monsoon Rain,None,120.44,302.57
2025-11-09 05:42:41,Bangalore,MG Road,12.982745167261749,77.60276802351316,129,47,Monsoon Rain,None,304.75,836.45
2025-11-07 09:56:41,Mumbai,Juhu Beach,19.09934826298213,72.82435631054385,79,74,Clear,None,274.99,274.99
2025-12-03 04:02:41,Bangalore,Electronic City,12.842939722284221,77.67891709632964,120,67,Monsoon Rain,None,389.58,697.76
2025-10-18 02:16:41,Bangalore,Koramangala,12.941171816649634,77.63008544512554,82,79,Clear,None,136.74,136.74
2025-12-10 11:01:41,Mumbai,Nariman Point,18.92285992491369,72.81793359678835,48,28,Clear,None,334.21,405.83
2025-11-26 19:27:41,Mumbai,Juhu Beach,19.099308777994814,72.82173838032945,123,108,Clear,Office Rush,244.7,244.7
2025-11-24 16:23:41,Bangalore,Indiranagar,12.973952873676275,77.6471200087582,95,55,Monsoon Rain,None,298.91,516.3
2025-11-30 05:01:41,Bangalore,Whitefield,12.973932120165788,77.75241891496741,131,54,Monsoon Rain,None,259.97,630.66
2025-10-26 03:43:41,Mumbai,Bandra Kurla Complex,19.068113196189685,72.87088692463013,75,67,Humid,None,148.3,148.3
2025-10-20 16:10:41,Delhi,Gurgaon Cyber Hub,28.49202153569001,77.08319170259878,57,51,Clear,Office Rush,205.21,205.21
2025-11-30 21:14:41,Delhi,Gurgaon Cyber Hub,28.48420195474872,77.09991734933831,153,79,Smog/Haze,None,244.4,351.13
2025-11-05 20:13:41,Delhi,IGI Airport,28.557982462458295,77.09760564490696,167,103,Monsoon Rain,None,243.77,395.24
2025-11-18 01:26:41,Bangalore,Whitefield,12.978035787918527,77.7519497978063,64,57,Clear,None,178.65,178.65
2025-11-20 12:41:41,Mumbai,Nariman Point,18.918882354515045,72.82498491586128,58,56,Smog/Haze,None,101.09,101.09
2025-11-07 22:51:41,Delhi,Saket,28.530878597296773,77.21696268932668,65,53,Humid,None,316.53,316.53
2025-11-29 00:07:41,Mumbai,Nariman Point,18.920373405767418,72.81503759505924,129,76,Monsoon Rain,None,231.74,393.35
2025-10-28 10:46:41,Delhi,Noida Sector 18,28.566594733805662,77.31201894105163,105,47,Monsoon Rain,None,79.08,176.67
2025-11-01 12:07:41,Mumbai,Nariman Point,18.927347887317723,72.82100943741817,77,46,Humid,None,193.83,227.53
2025-10-27 07:05:41,Bangalore,Whitefield,12.967273699874536,77.7473649765242,47,28,Clear,None,396.38,467.16
2025-10-24 17:11:41,Mumbai,Bandra Kurla Complex,19.0605376026119,72.85742801410022,134,76,Clear,None,84.22,106.38
2025-10-31 06:41:41,Delhi,Saket,28.52489986551937,77.21598078390906,62,40,Clear,None,263.69,276.87
2025-10-16 09:06:41,Mumbai,Andheri,19.11353387680672,72.87613381353667,145,60,Monsoon Rain,IPL Match,233.38,750.71
2025-10-17 14:15:41,Delhi,Saket,28.522048460771305,77.221914058419,63,42,Clear,None,181.19,181.19
2025-10-30 18:11:41,Mumbai,Bandra Kurla Complex,19.06915006179617,72.86000117656233,201,192,Smog/Haze,None,341.07,341.07
2025-12-01 10:12:41,Mumbai,Juhu Beach,19.110171397248333,72.82440280460021,61,64,Clear,None,211.79,211.79
2025-11-03 01:07:41,Mumbai,Nariman Point,18.931448635264438,72.82043471060959,65,36,Clear,None,204.38,266.83
2025-11-08 11:18:41,Delhi,Saket,28.51847776517902,77.22675498968297,136,46,Monsoon Rain,None,74.15,219.22
2025-10-22 11:14:41,Mumbai,CSMT,18.937119269047926,72.83850894601333,60,33,Clear,None,273.87,361.01
2025-11-04 22:05:41,Mumbai,CSMT,18.952219209820328,72.83336134255426,55,55,Clear,None,232.02,232.02
2025-11-19 08:26:41,Mumbai,Andheri,19.110740608996885,72.87317021258832,53,54,Clear,None,327.22,327.22
2025-11-13 07:30:41,Mumbai,Nariman Point,18.92978015806552,72.82534867768388,63,58,Smog/Haze,None,232.75,232.75
2025-10-22 20:57:41,Mumbai,CSMT,18.946504681450165,72.83867823549842,179,116,Clear,IPL Match,290.88,536.12
2025-12-08 20:39:41,Delhi,Noida Sector 18,28.564548411375174,77.33120594801048,106,79,Clear,None,129.09,129.09
2025-10-27 09:56:41,Delhi,Noida Sector 18,28.573606760998928,77.32483187505419,44,27,Clear,None,190.67,215.38
2025-10-15 16:29:41,Mumbai,CSMT,18.940477027791705,72.83542947058177,64,57,Clear,Office Rush,221.08,221.08
2025-11-05 18:10:41,Delhi,Gurgaon Cyber Hub,28.499010213969164,77.09184619606242,215,234,Clear,None,206.15,206.15
2025-12-11 18:14:41,Bangalore,Koramangala,12.935429900876926,77.62989816721435,95,96,Clear,None,384.45,384.45
2025-12-04 02:02:41,Mumbai,Juhu Beach,19.098523763684007,72.82791722708376,61,50,Smog/Haze,None,205.77,205.77
2025-11-10 04:53:41,Bangalore,Koramangala,12.93967243391031,77.62092213183914,113,47,Monsoon Rain,None,391.26,940.68
2025-10-25 21:07:41,Mumbai,CSMT,18.93903743637672,72.8395915338782,113,58,Clear,None,200.12,289.83
2025-10-29 22:25:41,Delhi,Noida Sector 18,28.571392952144205,77.33035163066215,122,46,Monsoon Rain,None,297.8,789.81
2025-10-21 19:59:41,Bangalore,Electronic City,12.843011120966699,77.6870821150349,434,287,Humid,IPL Match,347.5,629.74
2025-11-30 16:24:41,Delhi,Saket,28.522029277598097,77.22874204250675,145,55,Monsoon Rain,None,344.66,908.66
2025-11-05 00:09:41,Mumbai,Juhu Beach,19.09168126547781,72.8249251679043,58,35,Clear,IPL Match,138.71,271.48
2025-11-15 13:31:41,Bangalore,Whitefield,12.970873262319795,77.75174172571798,81,88,Clear,None,201.72,201.72
2025-11-01 14:13:41,Bangalore,Koramangala,12.933048911231424,77.62213072941424,81,51,Clear,None,280.64,305.4
2025-12-10 05:02:41,Bangalore,Electronic City,12.84017673543366,77.68178162085992,62,39,Humid,None,390.22,425.24
2025-10-25 00:16:41,Delhi,IGI Airport,28.549891759006545,77.10408942347506,69,65,Clear,None,346.91,346.91
2025-10-25 05:41:41,Bangalore,Koramangala,12.937577269223228,77.62347890749709,74,41,Humid,None,318.04,415.0
2025-11-26 12:14:41,Delhi,Noida Sector 18,28.57103689988927,77.33060734001427,55,36,Humid,Office Rush,301.71,310.09
2025-10-19 21:03:41,Bangalore,MG Road,12.982287149108718,77.60682107301241,123,76,Smog/Haze,None,228.95,256.06
2025-11-08 20:40:41,Delhi,Noida Sector 18,28.57617025149662,77.33678645453196,229,131,Monsoon Rain,None,240.28,420.03
2025-11-20 17:55:41,Mumbai,Bandra Kurla Complex,19.060202817365493,72.86327019493409,122,64,Smog/Haze,None,87.99,123.74
2025-11-28 11:15:41,Mumbai,Bandra Kurla Complex,19.067447694028523,72.87122949839548,39,41,Clear,None,114.8,114.8
2025-11-14 03:34:41,Bangalore,MG Road,12.975135825072568,77.6024986320381,69,41,Smog/Haze,None,300.01,354.89
2025-10-20 00:20:41,Bangalore,MG Road,12.980729987605226,77.59604945164926,105,31,Monsoon Rain,None,202.54,686.02
2025-12-10 18:03:41,Delhi,Saket,28.527558203873923,77.22342508331778,95,68,Humid,None,120.79,120.79
2025-10-22 18:57:41,Mumbai,Andheri,19.114436782112126,72.87408302338623,101,79,Clear,None,233.83,233.83
2025-10-26 15:18:41,Delhi,Saket,28.53326186821837,77.23222570316408,96,72,Clear,None,253.53,253.53
2025-10-15 10:36:41,Delhi,Gurgaon Cyber Hub,28.499638045835322,77.08682957816882,59,47,Clear,None,338.13,338.13
2025-10-18 04:55:41,Mumbai,Juhu Beach,19.102885788695822,72.82238387312002,66,38,Clear,None,136.98,169.43
2025-10-20 02:45:41,Mumbai,Andheri,19.11997539133603,72.86777650113555,57,49,Smog/Haze,None,252.25,252.25
2025-11-03 17:26:41,Bangalore,Electronic City,12.844429289746483,77.6803201416169,123,99,Clear,None,119.46,119.46
2025-10-22 06:24:41,Bangalore,Indiranagar,12.97150719333064,77.63518363818807,155,100,Clear,Diwali Rush,301.76,316.85
2025-11-14 01:39:41,Bangalore,Whitefield,12.96935568239383,77.74994322717738,68,52,Clear,None,312.84,312.84
2025-11-26 22:55:41,Delhi,Gurgaon Cyber Hub,28.497955241318333,77.08218980302577,107,70,Monsoon Rain,None,107.16,163.8
2025-10-24 03:56:41,Bangalore,Electronic City,12.8439649995485,77.67399633857559,99,47,Monsoon Rain,None,299.11,630.03
2025-11-18 14:23:41,Bangalore,Whitefield,12.968566246054516,77.74223082176229,72,44,Clear,None,288.66,328.03
2025-11-17 13:39:41,Delhi,Saket,28.523172137325535,77.21283773514917,55,30,Clear,Office Rush,253.98,338.63
2025-10-16 03:06:41,Bangalore,MG Road,12.974902262883369,77.59990610101505,69,71,Smog/Haze,None,354.31,354.31
2025-11-18 08:55:41,Delhi,IGI Airport,28.556868819363487,77.09553393431302,55,31,Clear,None,227.43,289.79
2025-11-24 05:13:41,Bangalore,Electronic City,12.839407300479335,77.67349643589267,56,39,Clear,None,359.62,359.62
2025-12-07 14:28:41,Bangalore,MG Road,12.978818175076722,77.60423886559728,124,52,Monsoon Rain,None,235.12,560.68
2025-10-29 15:42:41,Delhi,Saket,28.530392478036884,77.22387794561807,49,47,Smog/Haze,None,288.49,288.49
2025-10-17 23:26:41,Delhi,Connaught Place,28.627395946348884,77.2220918959759,48,46,Clear,None,80.02,80.02
2025-12-01 08:28:41,Bangalore,Whitefield,12.966262031129657,77.7528007025748,233,159,Clear,Office Rush,183.82,183.82
2025-12-05 13:11:41,Bangalore,MG Road,12.967233253676755,77.6033444625608,48,35,Clear,IPL Match,319.51,575.11
2025-10-28 01:39:41,Delhi,Saket,28.514072118465513,77.22175389087448,71,72,Clear,None,209.95,209.95
2025-11-12 22:22:41,Bangalore,Indiranagar,12.972620675378383,77.63780994573837,57,42,Clear,None,370.15,370.15
2025-10-31 07:08:41,Delhi,Saket,28.526362798525646,77.20968115389626,66,36,Clear,None,286.07,381.43
2025-12-12 08:14:41,Mumbai,Nariman Point,18.936594213754727,72.82547401737341,101,41,Monsoon Rain,None,291.05,716.98
2025-11-13 18:43:41,Mumbai,Andheri,19.115706965844282,72.86816107495171,76,47,Clear,None,206.01,230.12
2025-11-21 11:22:41,Mumbai,Nariman Point,18.928686733451592,72.82605343072044,98,88,Clear,Office Rush,296.12,296.12
2025-10-17 00:53:41,Mumbai,Juhu Beach,19.09202817393265,72.8208423957002,54,49,Humid,Office Rush,245.41,245.41
2025-11-15 00:37:41,Bangalore,Koramangala,12.934061946958387,77.61188883045583,82,64,Clear,None,108.77,108.77
2025-11-17 15:48:41,Delhi,Gurgaon Cyber Hub,28.49738023927495,77.08383709139643,108,69,Monsoon Rain,None,203.25,318.13
2025-11-23 13:59:41,Bangalore,Electronic City,12.841711044749411,77.68303773320612,79,63,Clear,None,264.09,264.09
2025-10-17 11:48:41,Bangalore,MG Road,12.976713855324302,77.5982437967066,107,66,Monsoon Rain,None,313.53,508.3
2025-10-26 02:09:41,Bangalore,Indiranagar,12.976899608516055,77.65070783431237,74,54,Humid,None,106.28,106.28
2025-11-15 20:43:41,Mumbai,CSMT,18.930912441338364,72.83904392236933,325,100,Monsoon Rain,Office Rush,102.61,333.49
2025-10-24 05:27:41,Bangalore,Indiranagar,12.958213326040239,77.64876858859695,50,38,Clear,IPL Match,364.24,655.63
2025-10-31 15:34:41,Mumbai,Andheri,19.111200303795535,72.8678003512585,64,53,Clear,None,234.09,234.09
2025-10-14 23:36:41,Bangalore,Indiranagar,12.955599648969663,77.63559928580119,61,50,Clear,None,267.49,267.49
2025-10-17 22:13:41,Mumbai,Andheri,19.108320263371162,72.8686858479147,118,77,Monsoon Rain,None,298.92,458.08
2025-10-24 13:27:41,Mumbai,Juhu Beach,19.084130583603866,72.82891345144382,58,45,Clear,Office Rush,312.5,312.5
2025-10-14 09:08:41,Bangalore,Whitefield,12.972279870240657,77.74650120715714,145,80,Clear,None,241.27,316.67
2025-11-17 12:26:41,Delhi,IGI Airport,28.54728804933906,77.10113559060052,110,52,Monsoon Rain,None,178.3,377.18
2025-10-25 01:59:41,Bangalore,Indiranagar,12.967579022442976,77.64232556265497,83,74,Clear,None,100.88,100.88
2025-11-14 11:37:41,Mumbai,Andheri,19.108150682483345,72.87394730604575,49,40,Humid,None,146.33,146.33
2025-10-18 01:38:41,Mumbai,Bandra Kurla Complex,19.062083249512867,72.86754699788297,95,47,Clear,None,210.09,319.61
2025-11-04 05:30:41,Bangalore,Koramangala,12.938814930340746,77.6162204750118,63,59,Clear,None,262.14,262.14
2025-10-18 06:36:41,Mumbai,Nariman Point,18.928416737378555,72.81850996704325,126,68,Monsoon Rain,None,247.35,458.32
2025-12-08 16:32:41,Mumbai,Bandra Kurla Complex,19.073064125313767,72.88094585467226,63,39,Humid,None,169.99,189.6
2025-12-02 00:29:41,Bangalore,Koramangala,12.941972952131204,77.62765376925529,52,35,Clear,None,265.84,265.84
2025-11-30 20:47:41,Mumbai,Andheri,19.11164499087019,72.86468119293912,200,169,Clear,Office Rush,126.47,126.47
2025-10-15 05:24:41,Bangalore,Koramangala,12.937170536554703,77.62768161641999,64,35,Clear,None,102.73,136.49
2025-11-04 08:24:41,Bangalore,Indiranagar,12.964677777811131,77.64221084879536,66,66,Clear,None,229.42,229.42
2025-11-11 00:26:41,Mumbai,Nariman Point,18.91986968002309,72.82769894938043,54,45,Clear,None,87.22,87.22
2025-12-05 07:46:41,Bangalore,MG Road,12.969078352685159,77.59627589003858,79,80,Clear,None,336.67,336.67
2025-12-04 22:52:41,Bangalore,Whitefield,12.971613726730261,77.75456211213745,104,36,Monsoon Rain,None,395.01,1141.14
2025-11-07 04:14:41,Bangalore,Electronic City,12.838743384189522,77.67468405967168,48,28,Clear,None,348.19,422.8
2025-10-27 18:22:41,Bangalore,MG Road,12.970093906723262,77.60247950925606,107,83,Clear,None,279.52,279.52
2025-11-08 01:21:41,Delhi,Noida Sector 18,28.56580810880924,77.32538830096168,148,85,Monsoon Rain,None,144.17,251.02
2025-11-03 13:46:41,Bangalore,Electronic City,12.839035912239062,77.67445760299576,69,58,Clear,Wedding Season,155.96,155.96
2025-10-24 10:16:41,Bangalore,Indiranagar,12.966261763191518,77.64921162999312,58,47,Clear,None,263.34,263.34
2025-12-05 12:38:41,Mumbai,Juhu Beach,19.10299889815571,72.83341300919261,63,33,Clear,None,231.35,326.0
2025-11-29 09:14:41,Bangalore,MG Road,12.97628780742433,77.60069048206392,87,70,Clear,None,167.36,167.36
2025-12-04 05:50:41,Mumbai,CSMT,18.938774654273157,72.8320884623095,108,55,Monsoon Rain,None,194.79,382.5
2025-11-24 23:14:41,Mumbai,Andheri,19.10537497117496,72.87389121383609,142,98,Clear,IPL Match,264.2,475.57
2025-11-08 05:53:41,Bangalore,Whitefield,12.966074434669327,77.75008523145493,102,52,Humid,None,134.66,196.82
2025-11-21 03:57:41,Delhi,Noida Sector 18,28.570916317654607,77.3274643407598,64,40,Clear,None,190.11,209.12
2025-12-11 04:17:41,Mumbai,Andheri,19.11203833901816,72.86970905739706,59,64,Clear,None,148.46,148.46
